StudentID,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104 
17208,6,6,6,6,7,6,7,6,7,7,6,6,7,6,6,7,6,6,6,7,6,7,6,6,6,6,7,6,6,6
17209,6,8,6,7,6,6,7,7,7,8,6,8,7,6,8,7,8,6,6,6,6,8,6,8,7,8,7,7,7,6
17210,10,10,8,8,8,8,8,8,9,9,7,8,10,10,8,9,9,9,10,9,9,9,8,9,8,8,10,8,9,7
17211,9,9,7,8,9,7,9,9,9,10,6,9,9,8,8,10,8,7,9,9,9,8,7,7,7,8,9,8,7,9
17212,8,10,6,7,7,7,7,7,8,8,6,7,8,8,9,7,9,7,8,6,7,9,7,9,7,8,10,6,10,6
17213,9,9,8,9,9,8,9,8,7,9,6,8,8,8,7,9,9,7,8,8,8,8,8,8,8,7,9,8,8,9
17214,7,8,6,6,7,6,7,7,7,8,7,7,7,7,7,7,7,7,8,6,7,8,6,6,6,7,7,6,6,7
17215,7,9,7,7,6,7,7,7,8,7,6,7,8,9,8,7,7,7,7,7,8,8,6,8,7,7,8,6,7,7
17216,8,9,7,7,6,8,8,8,8,8,7,7,7,7,9,6,8,7,7,6,6,7,8,9,7,8,8,7,9,7
17217,8,9,8,8,7,8,10,8,8,9,6,9,9,7,9,9,9,7,9,8,8,9,8,9,7,8,8,9,8,9
17218,8,7,8,8,7,8,8,8,8,8,7,6,9,8,8,8,8,7,7,8,7,9,6,9,7,7,8,7,7,7
17219,9,10,7,8,9,7,9,9,10,8,7,8,10,9,9,8,9,8,10,8,10,10,8,8,9,9,10,8,9,8
17220,6,7,6,6,7,7,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,6,6,7
17221,6,7,9,6,6,9,6,6,8,7,6,6,8,6,7,6,6,6,6,6,6,6,8,6,6,6,7,8,7,6
17222,6,6,7,7,7,6,6,7,6,6,6,6,7,6,6,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7
17223,6,6,6,6,7,6,9,6,6,6,7,6,6,9,7,9,6,7,9,8,9,6,6,6,8,6,6,8,6,8
17224,8,9,6,7,6,6,7,6,9,7,6,6,8,8,8,6,7,8,8,6,6,9,6,8,6,7,9,6,7,6
17225,7,8,6,8,6,6,7,7,9,8,6,6,7,7,7,6,7,6,7,6,6,8,6,8,6,7,7,6,7,6
17226,6,9,6,7,6,6,6,6,9,7,6,6,8,8,7,6,7,6,6,6,6,8,6,8,6,7,9,7,9,6
17227,7,8,6,7,7,7,8,7,7,9,6,8,7,6,8,7,8,6,8,7,7,7,6,7,6,7,8,7,7,7
17228,6,8,6,6,6,7,6,6,8,6,7,6,7,6,6,6,6,6,7,6,6,7,6,7,6,7,8,6,6,6
17229,8,8,7,7,6,7,6,7,9,8,7,7,8,8,8,7,7,7,8,6,7,9,7,7,6,7,8,7,7,6
17230,9,10,7,7,7,6,8,7,10,7,6,7,8,7,8,8,8,7,9,7,8,9,7,7,8,7,8,8,8,8
17231,7,8,6,6,7,6,7,7,9,7,6,7,8,6,7,6,7,7,7,6,6,9,6,7,7,6,7,6,7,6
17232,9,10,6,8,7,8,9,7,9,9,7,7,9,9,8,9,9,8,9,7,8,10,7,8,8,8,10,7,9,7
17233,8,7,6,6,7,7,8,7,7,8,6,6,7,7,6,8,7,6,8,8,7,7,7,7,7,6,8,6,7,7
17234,6,7,7,7,7,7,7,7,6,8,6,6,6,6,7,6,7,6,6,6,7,6,6,7,6,7,6,7,7,6
17235,6,7,6,6,6,6,6,6,8,6,7,6,7,7,6,6,7,6,7,6,6,8,6,7,6,6,7,6,6,6
17236,7,8,7,7,9,7,7,9,6,8,6,7,8,6,8,7,7,6,6,7,6,7,8,8,6,7,6,7,8,6
17237,10,9,7,8,9,7,10,8,8,10,7,9,9,8,8,9,9,8,8,9,9,7,8,8,8,7,9,8,7,9
17238,9,10,8,9,8,9,8,9,9,10,7,9,8,8,9,9,10,7,9,8,9,9,8,9,8,8,9,9,9,8
17239,7,8,7,7,6,6,6,7,6,7,6,7,7,7,6,6,6,6,7,7,7,8,6,7,6,6,7,6,6,6
17240,6,7,7,7,8,7,8,6,7,7,6,6,8,7,7,8,8,6,7,8,7,7,7,7,7,7,7,6,7,6
17241,6,6,7,7,6,6,6,7,6,7,7,6,7,6,6,6,6,6,6,6,6,6,6,7,6,7,6,6,6,6
17242,9,10,7,7,8,7,9,8,10,9,7,8,10,10,8,9,9,9,10,9,10,10,8,8,8,10,10,8,9,8
17243,7,8,8,8,8,7,8,8,7,8,8,8,7,8,8,7,7,7,7,8,7,7,7,8,8,7,7,6,9,8
17244,8,9,7,8,9,7,8,9,8,9,6,7,8,7,9,7,8,7,8,7,7,9,7,9,7,9,8,7,8,7
17245,7,9,6,6,6,6,7,6,8,6,6,6,8,7,6,7,7,7,9,7,7,8,6,6,6,6,8,6,7,7
17246,10,9,8,9,9,8,10,9,8,10,8,9,9,9,9,9,9,8,9,8,8,9,8,9,7,8,10,9,8,8
17247,8,8,6,6,6,6,8,6,7,7,6,6,8,8,6,8,8,7,7,7,7,8,6,7,6,6,8,7,6,6
17248,7,7,6,6,6,6,6,6,8,7,7,6,8,6,6,6,6,6,8,6,6,8,6,7,6,6,7,6,8,6
17249,8,8,6,7,8,8,8,8,9,8,6,6,9,9,7,8,7,7,8,8,9,9,6,8,6,7,8,7,8,7
17250,8,10,6,8,8,7,9,7,10,9,6,7,8,8,9,8,9,8,10,7,7,10,8,8,8,9,9,8,9,7
17251,8,9,6,6,6,6,8,6,8,7,6,6,7,7,6,7,8,7,7,6,7,9,6,6,6,7,8,6,7,6
17252,9,8,8,7,8,8,9,9,7,10,7,9,9,7,9,9,9,8,8,8,8,8,8,9,9,8,8,8,8,8
17253,8,9,7,8,7,6,8,8,9,9,6,7,7,9,8,7,8,7,9,7,8,8,7,8,7,8,8,8,8,7
17254,6,7,8,7,6,6,8,8,6,8,6,8,6,6,8,8,9,6,6,6,6,6,7,7,7,7,6,8,7,7
17255,7,9,6,7,7,8,7,7,7,9,6,7,7,6,8,7,8,7,6,7,6,7,7,9,7,7,8,7,7,7
17256,7,9,8,8,7,7,7,8,7,8,6,8,7,6,8,6,8,7,7,6,8,8,7,8,7,7,8,7,9,6
17257,6,7,6,6,6,6,7,6,9,6,6,6,8,8,6,6,6,6,7,8,7,8,6,7,6,6,8,6,6,7
17258,9,9,8,7,8,8,9,7,7,8,7,9,9,8,8,8,8,7,9,8,8,8,7,7,7,7,7,9,6,9
17259,6,6,7,6,6,7,6,7,7,6,6,7,7,7,7,6,8,6,7,6,6,7,8,6,7,7,7,7,7,8
17260,7,7,8,8,8,8,9,7,8,8,7,8,8,8,7,8,7,7,6,8,8,7,7,9,7,7,7,7,8,8
17261,8,8,7,6,7,7,8,7,6,7,6,6,8,7,7,9,8,6,8,8,9,8,7,7,7,6,7,7,6,8
17262,6,6,7,7,7,6,7,7,6,7,6,6,6,6,7,7,7,6,6,6,6,6,6,8,7,6,6,6,7,6
17263,9,10,7,8,8,7,8,8,10,8,7,7,10,9,9,9,8,9,10,7,9,10,8,7,8,9,10,8,8,8
17264,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,9,9,6,6,6,6,7,7,6,6,9,6,8,6,8
17265,10,10,8,8,9,7,9,8,10,9,7,9,10,10,9,9,10,9,10,8,8,10,9,9,7,9,10,8,9,8
17266,7,7,7,6,7,7,8,7,6,8,6,6,7,7,6,8,7,6,6,6,7,7,7,7,6,6,7,7,6,6
17267,8,8,7,8,8,7,8,8,8,7,7,6,9,8,8,8,8,8,8,7,7,9,7,8,7,7,8,7,7,7
17268,6,6,7,6,7,6,7,7,7,7,7,7,6,6,7,6,7,6,6,6,6,6,6,7,6,7,6,6,6,6
17269,10,10,9,8,9,8,9,9,10,8,7,9,10,10,9,9,8,8,9,9,9,10,9,9,8,9,10,9,8,10
17270,8,10,7,9,7,7,9,7,9,8,7,7,8,9,9,8,9,8,8,6,8,10,8,8,7,8,10,7,10,7
17271,8,7,7,8,8,7,8,8,7,9,6,8,7,7,8,9,8,7,8,7,8,6,7,7,7,7,6,7,8,8
17272,6,8,6,8,7,6,7,6,7,6,6,6,7,6,8,6,6,7,6,6,6,8,6,7,6,8,7,6,8,7
17273,8,9,7,7,7,6,8,7,8,8,6,7,9,8,8,8,8,7,8,7,8,9,6,7,7,8,9,7,8,6
17274,7,8,6,7,8,6,6,6,9,7,6,6,7,6,7,6,6,7,6,6,6,7,6,7,7,7,7,6,7,7
17275,9,8,8,6,8,7,9,8,7,9,6,8,8,8,8,9,8,7,8,9,9,8,8,8,7,7,8,8,6,8
17276,9,7,8,7,8,7,8,9,8,8,6,9,8,7,9,10,8,7,7,8,8,8,7,8,7,8,7,7,7,8
17277,7,8,6,7,7,6,7,7,8,6,6,6,8,8,7,6,6,8,8,7,7,9,6,8,6,6,8,6,6,6
17278,7,8,6,7,7,7,8,6,8,8,6,6,8,8,6,7,7,7,7,8,7,9,7,7,6,6,9,6,6,6
17279,9,10,7,8,8,8,9,8,10,9,8,8,9,9,9,8,10,8,10,8,9,10,8,9,7,9,9,8,9,8
17280,9,8,7,8,8,8,9,9,8,10,7,9,9,9,8,9,9,7,8,9,10,8,7,8,7,7,8,8,6,8
17281,7,8,9,9,9,8,9,8,8,9,7,9,8,8,8,8,8,6,7,9,7,8,8,10,8,8,8,7,9,8
17282,8,8,8,7,7,7,7,7,7,8,6,7,9,7,8,8,9,8,7,7,7,9,8,8,7,8,8,8,7,7
17283,7,9,6,8,7,6,6,7,9,8,6,7,8,8,7,7,8,7,8,6,7,9,7,8,6,9,8,6,8,6
17284,6,8,6,6,7,6,6,6,6,6,6,7,7,7,7,6,8,6,7,6,6,7,7,7,6,6,6,6,7,6
17285,6,7,7,7,7,6,7,8,6,8,6,7,6,7,8,7,7,6,6,7,7,7,7,8,6,6,7,7,7,6
17286,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,7,6,7,7,7,6,6,6,8,6,6,7,6,6,6
17287,8,7,7,8,7,7,7,8,7,7,6,8,8,6,7,7,7,7,7,7,7,7,6,8,6,6,7,6,6,7
17288,7,8,7,6,7,6,7,6,7,7,6,7,7,7,6,8,8,6,7,6,8,7,6,6,6,6,7,7,6,6
17289,7,7,7,6,7,7,8,7,6,8,6,7,7,6,7,8,8,6,7,8,7,6,7,7,7,6,7,7,6,7
17290,6,6,9,6,6,7,6,7,6,8,6,7,7,6,7,6,8,6,6,7,6,6,6,7,6,6,6,6,8,6
17291,7,7,6,7,7,7,7,6,7,6,6,6,8,7,7,7,7,6,6,7,7,8,6,7,6,6,7,6,7,6
17292,9,8,8,8,9,8,10,8,7,10,6,8,7,8,8,9,9,8,8,8,8,8,8,8,7,7,9,9,7,9
17293,9,9,6,8,7,6,7,8,9,6,7,7,10,10,7,7,7,7,8,7,8,10,6,7,6,7,10,6,7,7
17294,7,9,6,6,6,7,8,7,9,9,6,7,6,7,7,9,8,6,8,6,7,8,7,7,7,7,8,7,7,7
17295,10,10,8,8,8,8,9,8,9,9,7,8,10,9,9,10,9,9,10,9,9,9,9,9,8,8,10,8,8,8
17296,6,7,6,6,6,6,7,6,7,7,6,7,7,7,7,8,6,7,7,7,7,7,6,7,6,6,8,7,6,7
17297,7,8,7,6,7,7,7,8,6,7,6,8,7,7,8,8,7,6,7,6,7,7,6,6,6,6,8,6,7,7
17298,8,9,6,7,7,7,7,7,9,8,6,6,9,8,7,8,8,7,9,6,8,10,7,7,7,7,9,7,8,7
17299,7,7,6,6,6,6,7,7,7,7,6,7,8,7,7,8,7,6,7,7,6,7,6,7,6,6,7,6,6,6
17300,8,9,6,6,7,6,8,6,7,7,6,6,8,7,6,7,7,7,7,7,7,9,6,6,6,6,8,6,6,7
17301,8,10,6,7,6,7,8,7,9,8,6,7,10,8,7,8,8,7,9,8,8,10,7,7,7,7,8,8,7,8
17302,7,8,6,6,7,6,7,6,8,6,6,6,7,8,7,7,7,6,8,6,6,8,6,7,6,6,8,6,7,6
17303,8,9,6,7,6,6,7,6,9,6,6,7,9,7,7,7,8,7,8,6,8,9,6,7,7,7,9,6,8,6
17304,7,6,6,6,6,6,6,6,6,6,6,6,7,6,7,7,6,6,9,6,8,7,6,7,6,6,6,6,7,6
17305,8,10,7,8,7,7,8,7,10,9,7,8,8,8,9,8,10,8,9,7,8,10,7,9,7,10,9,7,10,7
17306,6,7,6,8,7,7,7,7,8,7,6,7,7,7,7,6,7,6,6,6,6,8,7,8,7,7,9,7,8,6
17307,8,10,8,8,9,8,8,9,9,10,7,9,8,8,10,8,10,8,9,7,8,9,9,8,9,9,9,7,10,7
17308,7,9,7,7,7,6,6,6,8,7,6,6,8,9,8,7,7,6,7,7,7,9,6,7,6,7,9,6,8,6
17309,6,7,6,6,6,6,6,6,7,6,6,6,6,7,7,6,6,6,6,6,6,8,6,6,6,6,7,6,6,6
17310,7,8,7,6,7,7,8,7,8,7,6,7,8,8,7,7,7,7,7,7,7,9,6,7,6,7,8,6,8,6
17311,10,8,8,7,9,9,10,9,8,8,7,9,9,8,8,9,8,7,8,9,9,8,7,8,8,7,8,8,7,9
17312,7,7,6,7,7,6,7,7,8,6,6,6,8,8,6,7,7,6,7,8,8,8,6,7,6,6,8,6,6,6
17313,6,7,6,6,7,6,8,6,6,7,6,7,6,6,7,6,7,6,7,6,7,6,6,7,6,6,6,6,6,6
17314,8,9,7,8,8,8,8,7,9,8,7,8,8,8,7,7,8,8,8,7,7,9,6,9,7,8,9,7,8,8
17315,7,8,7,8,6,7,7,8,10,7,7,7,9,9,8,7,8,9,8,6,7,10,6,8,6,8,9,6,9,6
17316,6,7,7,6,8,6,7,8,7,7,6,7,9,8,7,7,7,7,8,8,7,9,7,7,6,7,7,7,6,8
17317,9,9,10,8,9,9,10,9,8,10,7,10,9,9,10,10,9,8,9,10,10,8,8,9,8,10,9,8,9,9
17318,6,7,6,6,6,6,6,6,7,6,6,8,8,7,7,6,7,6,7,6,6,8,6,6,6,7,8,6,7,6
17319,8,9,7,7,7,7,7,7,9,8,7,7,8,9,8,7,7,6,8,7,7,10,7,9,7,8,8,6,8,6
17320,7,9,6,8,7,7,8,7,9,8,7,7,9,8,8,9,6,8,8,7,8,9,7,8,7,6,9,7,6,7
17321,7,10,7,8,8,7,8,9,9,9,7,7,9,8,8,7,9,8,10,7,8,9,8,8,8,9,9,7,9,7
17322,8,8,8,7,8,8,9,8,8,10,6,7,8,8,8,8,8,6,8,8,8,8,7,8,7,7,9,8,8,8
17323,9,9,8,8,9,7,9,8,8,9,6,9,8,7,9,9,8,7,8,7,8,8,7,8,7,8,8,6,8,8
17324,6,7,6,7,6,6,6,6,6,6,6,6,7,7,7,6,7,6,6,6,6,8,6,7,6,6,7,6,7,6
17325,8,8,6,8,8,7,9,8,8,9,6,9,8,6,8,8,8,6,7,8,8,8,8,8,7,8,8,7,8,8
17326,7,8,6,8,7,7,7,6,8,7,6,6,9,7,8,6,7,7,8,6,6,8,6,8,6,7,9,6,7,6
17327,6,7,8,8,8,7,7,7,7,8,6,7,8,8,8,8,8,7,7,8,6,8,6,8,7,9,7,7,8,7
17328,6,8,6,7,6,6,6,6,7,7,6,7,6,6,7,6,8,6,6,6,6,7,7,7,6,7,7,6,7,6
17329,6,9,6,8,6,7,6,6,8,8,7,7,7,7,7,6,7,6,7,6,6,8,6,7,6,6,7,7,7,6
17330,8,8,6,7,7,6,6,6,9,7,6,6,10,8,6,7,7,7,6,7,7,9,6,7,6,6,9,6,7,6
17331,6,7,7,6,6,6,6,6,7,7,6,6,8,7,6,6,6,6,7,6,7,7,6,6,6,6,7,8,6,6
17332,9,10,7,8,8,8,8,8,9,10,7,8,9,9,10,9,9,8,9,8,9,10,8,9,8,9,8,8,10,8
17333,8,8,7,6,7,7,8,8,8,8,6,8,8,7,8,8,6,6,8,7,8,8,7,7,6,7,7,6,7,7
17334,6,6,7,7,8,8,7,7,6,7,6,7,6,6,7,7,6,6,6,7,7,6,7,7,6,6,7,6,6,7
17335,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,7,6,6,7,6,6,6,6,7,7,6,6
17336,8,6,7,7,7,8,6,8,7,8,6,7,7,6,8,7,7,6,7,7,6,7,6,8,6,7,7,6,7,7
17337,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,7,6,6,6,6
17338,7,7,8,8,8,8,8,8,6,10,6,10,7,7,9,8,8,7,7,7,8,7,7,9,7,7,7,8,8,7
17339,9,9,8,7,7,8,10,8,9,9,7,8,9,9,9,9,9,7,9,8,10,9,8,8,8,7,9,9,8,8
17340,6,6,6,7,6,6,6,7,6,7,6,6,6,6,7,6,7,6,6,6,6,7,6,7,6,7,7,6,7,6
17341,8,8,7,7,7,8,8,7,8,8,7,8,8,8,8,8,9,8,9,8,8,10,8,8,7,8,8,7,8,7
17342,8,7,7,6,6,7,8,6,7,7,6,6,9,6,7,8,8,6,7,6,7,8,6,7,7,7,8,6,6,7
17343,8,8,7,7,6,6,7,6,8,8,6,6,7,6,7,7,7,6,8,6,6,8,7,7,6,7,7,6,8,6
17344,6,6,7,6,6,7,6,7,6,7,6,6,6,7,7,6,6,6,6,6,6,6,6,9,6,6,7,6,7,6
17345,6,7,7,6,6,6,6,6,8,6,7,6,7,6,8,6,6,6,7,9,9,7,6,6,6,7,7,8,7,9
17346,6,7,6,6,6,6,6,6,7,6,6,6,8,7,6,6,6,6,7,7,7,7,6,6,6,7,7,6,6,6
17347,8,8,10,8,9,8,9,9,8,10,6,9,7,8,9,9,9,7,8,8,7,8,9,10,7,8,8,9,8,8
17348,6,8,6,7,7,6,6,7,7,6,6,6,7,8,6,6,6,6,6,6,6,7,6,6,6,7,7,6,6,6
17349,7,9,6,7,6,7,7,6,8,7,6,7,8,8,7,7,7,8,8,6,7,10,7,7,7,7,9,6,8,6
17350,6,9,6,6,6,6,7,7,6,7,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,7,6,8,6,7
17351,8,8,6,7,7,7,8,7,9,7,7,7,10,10,7,9,7,7,9,8,8,9,6,6,7,7,10,7,7,6
17352,7,8,6,8,7,7,6,7,8,7,6,7,8,8,7,6,8,6,7,6,7,9,7,8,6,7,9,7,9,6
17353,8,10,6,7,8,6,8,7,9,8,6,8,8,7,8,8,9,7,8,7,7,8,7,8,8,9,9,7,8,7
17354,6,7,6,6,6,7,6,6,7,6,6,7,8,7,6,6,6,6,7,6,6,8,8,6,6,8,8,6,6,6
17355,7,8,6,7,6,6,6,7,8,7,6,7,6,7,7,7,7,6,7,6,7,7,6,8,6,7,7,6,7,6
17356,6,7,6,7,6,6,6,6,7,7,6,6,7,6,7,6,6,6,6,6,6,8,7,7,7,6,7,6,7,6
17357,6,9,7,9,7,6,6,8,9,8,7,7,9,7,8,6,8,8,8,7,7,8,7,8,7,8,8,7,8,6
17358,8,9,6,7,7,7,8,7,8,8,6,6,8,7,6,8,8,6,7,7,8,7,7,7,7,7,7,7,6,8
17359,6,8,7,8,7,7,7,8,7,7,6,7,7,7,8,6,9,6,6,7,7,8,6,7,7,7,8,7,8,6
17360,6,8,7,7,6,7,7,7,7,8,6,7,7,6,7,6,7,6,7,7,6,7,6,8,6,7,7,6,7,6
17361,7,9,7,6,8,7,7,7,8,8,7,7,9,7,8,8,9,7,8,7,7,9,7,8,7,7,9,7,7,6
17362,9,10,7,7,7,8,9,7,10,9,6,7,10,9,8,9,9,8,10,8,9,10,6,7,7,8,9,6,8,8
17363,6,7,6,7,6,6,6,7,7,7,6,6,7,6,8,6,7,6,6,6,6,7,6,7,6,6,6,6,7,6
17364,7,10,7,9,7,7,7,8,9,8,6,9,8,7,9,7,8,6,7,7,8,8,7,8,6,8,9,7,8,7
17365,6,7,7,6,6,6,7,7,7,7,6,6,6,6,6,7,6,6,6,7,7,8,6,7,6,7,7,6,8,6
17366,9,8,8,8,8,8,10,8,8,10,7,9,8,8,8,9,8,8,8,9,9,8,8,8,8,8,8,8,8,8
17367,6,7,6,7,6,6,6,6,7,6,6,6,6,7,7,6,6,6,7,6,6,7,6,7,6,6,7,6,8,6
17368,6,8,6,8,7,7,7,7,9,7,6,6,9,7,7,7,7,6,7,6,7,9,7,8,6,6,8,6,8,6
17369,7,8,8,8,8,8,8,8,8,10,6,9,7,7,8,8,9,7,8,7,7,7,8,8,8,8,7,7,8,8
17370,7,6,7,6,7,7,8,7,7,7,6,7,8,8,6,8,6,6,6,7,8,7,6,7,6,6,7,6,6,6
17371,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,7,8,6,6,6,6,7,6,8,6,6,6,6
17372,7,8,6,7,6,6,7,6,8,8,6,8,7,6,7,6,8,6,7,6,6,7,6,7,7,7,8,6,8,6
17373,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,7,7,8,6,7,6,6,6,6,6,6,6,6,7
17374,7,9,6,7,7,7,8,7,9,8,6,7,9,8,8,7,8,6,8,7,7,9,8,8,7,8,9,6,8,6
17375,7,6,6,6,7,6,7,7,7,6,6,6,7,6,6,7,6,6,6,7,7,7,6,6,6,6,7,7,7,6
17376,7,8,7,7,7,6,8,7,8,7,6,7,9,8,7,7,7,7,7,7,7,8,6,8,6,6,9,6,7,7
17377,8,9,8,8,8,7,8,7,8,9,7,9,6,7,8,7,8,8,8,6,7,9,7,8,8,9,7,8,8,7
17378,7,8,7,7,7,8,8,8,8,7,6,7,8,7,8,8,7,7,7,8,7,9,7,8,7,7,9,6,7,7
17379,7,7,6,6,6,7,7,6,6,6,6,6,7,7,6,7,6,6,6,7,7,6,6,7,6,6,6,6,7,6
17380,8,8,7,6,6,6,8,6,8,7,6,6,9,7,7,7,7,7,7,6,7,9,6,7,6,7,8,6,6,6
17381,8,8,8,8,8,7,8,8,8,8,6,7,8,8,8,9,6,7,7,9,8,8,7,8,7,6,7,7,7,9
17382,7,8,6,7,7,6,7,8,7,7,6,7,8,7,7,7,7,7,8,6,7,8,6,8,6,6,8,6,7,7
17383,7,8,8,7,7,7,8,8,7,8,6,8,8,7,6,8,7,6,8,7,8,8,7,7,7,6,7,7,7,7
17384,7,8,7,6,7,7,9,8,8,8,6,7,8,8,7,8,7,7,8,9,8,8,8,7,6,7,8,7,7,7
17385,9,8,8,8,8,7,9,9,8,9,7,8,8,8,8,8,8,7,8,9,9,7,9,8,7,8,8,8,8,8
17386,6,6,6,6,7,6,6,6,7,7,7,6,7,7,6,6,6,6,6,7,6,7,6,7,6,7,6,6,6,6
17387,6,8,6,8,7,6,9,6,8,8,6,8,7,7,8,7,7,6,8,7,7,9,7,7,6,7,7,6,7,6
17388,6,6,7,6,6,6,6,6,6,7,7,7,6,6,6,6,6,7,6,6,6,6,6,7,6,6,6,7,6,8
17389,7,8,7,7,8,7,7,8,7,7,6,8,8,6,8,7,7,7,6,6,7,8,7,8,7,7,7,7,8,6
17390,6,8,6,6,6,6,6,6,8,7,6,6,6,6,7,6,7,6,7,7,6,7,7,6,6,6,8,8,7,6
17391,7,9,8,8,7,7,7,7,9,8,7,6,9,9,7,7,7,7,7,7,7,9,7,8,7,8,10,6,9,6
17392,7,9,6,8,7,7,7,7,9,8,7,7,9,9,8,7,7,8,9,6,7,9,7,7,7,8,9,6,9,6
17393,8,9,7,8,7,7,8,7,9,7,7,6,9,9,8,7,7,8,8,7,7,9,7,8,7,7,9,6,8,7
17394,10,9,8,9,9,8,10,8,9,10,7,9,9,9,10,9,9,7,9,9,10,8,8,8,8,9,10,8,8,9
17395,8,8,6,8,7,7,7,7,9,7,6,7,8,8,7,7,7,7,7,6,6,7,6,8,7,7,9,6,7,6
17396,8,9,6,7,7,7,8,7,8,8,6,7,9,8,7,8,7,7,9,8,8,9,7,9,7,8,9,7,7,8
17397,6,9,7,7,8,6,7,7,8,9,7,7,6,6,7,6,8,7,7,7,6,8,7,8,7,7,7,7,7,6
17398,8,8,8,8,7,7,8,7,9,8,6,8,9,9,8,7,7,7,8,8,7,9,7,9,7,8,8,7,7,8
17399,6,6,7,6,6,6,6,6,7,6,6,7,7,6,7,6,6,6,6,7,8,6,6,6,6,6,7,6,7,7
17400,7,7,8,7,8,7,8,8,7,8,6,7,7,7,8,8,7,6,7,7,8,6,6,8,7,7,7,7,7,7
17401,6,7,6,7,6,6,6,7,7,6,6,6,8,7,7,6,6,6,6,6,6,9,7,8,6,6,8,6,7,6
17402,10,9,6,6,8,7,9,7,8,8,6,7,8,9,7,8,8,6,10,7,9,8,6,7,7,7,9,7,7,8
17403,9,7,7,7,7,7,8,7,10,7,7,7,10,10,7,7,7,8,9,7,8,9,6,8,6,8,10,7,7,7
17404,7,8,6,7,6,6,6,6,8,7,6,6,8,7,8,7,6,6,6,6,7,8,6,7,6,6,8,6,7,6
17405,9,10,6,7,8,7,8,7,8,8,6,8,9,9,7,9,8,7,10,8,9,10,7,7,7,8,10,8,8,9
17406,6,6,8,6,6,6,6,6,8,6,6,8,8,8,6,7,6,6,6,6,7,7,9,7,6,6,7,6,9,6
17407,8,9,8,8,8,8,9,8,8,9,6,10,8,8,10,9,8,7,9,8,8,9,9,8,7,8,8,8,8,8
17408,8,7,8,8,7,8,7,8,8,8,7,7,8,8,9,7,8,7,6,7,7,8,8,8,7,8,9,7,8,6
17409,7,9,6,7,8,6,7,6,8,7,6,7,8,7,8,7,8,7,8,7,7,9,7,8,6,8,9,7,7,7
17410,8,9,6,7,8,7,8,8,7,8,6,8,9,7,8,7,8,8,9,8,8,9,7,8,7,8,8,7,8,7
17411,9,9,8,8,7,7,9,7,9,8,8,8,8,9,8,8,9,7,8,8,8,9,8,8,7,8,9,7,8,6
17412,6,7,6,6,7,6,7,6,7,6,7,6,7,7,6,7,7,6,8,6,8,7,6,6,6,6,7,7,6,6
17413,8,8,9,7,8,7,10,9,7,9,7,9,8,8,8,9,8,7,8,8,10,7,8,8,8,7,7,9,7,8
17414,9,8,8,8,8,7,8,8,9,7,7,7,10,9,7,8,7,8,9,8,9,8,8,8,7,7,9,7,7,8
17415,8,9,9,7,7,8,8,8,7,9,6,7,8,7,8,7,9,6,8,8,8,8,7,8,7,7,8,7,6,8
17416,7,8,8,9,7,7,7,8,8,8,7,7,7,8,9,7,7,6,7,8,8,9,8,8,7,8,8,7,8,7
17417,8,8,7,6,6,6,8,6,7,6,6,7,6,7,7,8,6,6,6,8,6,8,7,6,7,7,6,7,7,7
17418,8,8,8,8,8,8,8,7,8,9,6,7,8,8,7,9,8,8,8,9,9,9,8,9,7,7,8,7,7,8
17419,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,7,6,7,7
17420,8,8,7,7,7,7,6,7,10,7,6,6,9,10,8,8,7,7,9,7,7,9,6,7,7,6,10,7,8,7
17421,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,7,6,6
17422,9,10,8,9,8,8,8,9,10,10,9,9,8,8,9,8,10,8,10,8,9,10,8,9,9,10,9,9,10,8
17423,7,7,8,7,7,7,7,8,7,8,6,7,6,7,8,7,8,7,6,7,6,7,8,9,7,8,7,7,8,6
17424,8,7,7,6,7,7,8,8,7,8,6,8,7,7,8,9,8,7,8,7,8,7,7,7,6,6,7,8,7,7
17425,6,6,7,7,9,8,8,7,7,7,6,7,8,7,8,7,7,7,6,8,8,7,7,8,7,6,7,7,6,7
17426,6,8,7,7,8,6,6,7,9,7,7,7,8,8,9,6,8,7,7,6,6,8,6,8,7,8,8,6,9,6
